rank,anime,date,score
6607,斗龙战士,2011年7月1日,5.8
6608,真魔神传 Battle Royal High School,1987年12月10日,5.7
6609,恶之女干部 满月之夜R,2020年10月2日,6.0
6610,装甲骑兵 Case;IRVINE,2010年11月6日,5.6
6611,淫兽学园 复活篇,2001年5月25日,5.5
6612,凹凸世界 第三季·下,2019年11月29日,5.9
6613,后宫之乌,2022年10月1日,6.1
6614,亏成首富从游戏开始,2024年2月3日,5.9
6615,熊出没·原始时代,2019年2月5日,5.6
6616,魔弹之王与战姫,2014年10月4日,6.2
6617,傲娇好色系列,2023年9月1日,6.0
6618,穿越宇宙的少女,2009年1月5日,6.1
6619,约会大作战 赤黑新章：红或白,2020年11月13日,6.2
6620,大王不高兴 第二季,2020年7月21日,5.7
6621,神选,2023年10月4日,6.1
6622,与妖为邻,2024年4月6日,6.0
6623,黑执事Ⅱ,2010年7月2日,6.2
6624,和爸爸KISS,2006-06-25,6.0
6625,因为太怕痛就全点防御力了。,2020年1月8日,6.2
6626,冬天的馈赠,2023年3月18日,5.6
6627,我家的莉莉安娜,2019年1月31日,6.1
6628,旋风管家 CAN'T TAKE MY EYES OFF YOU,2012年10月3日,6.2
6629,おしゃぶりアナウンサー,2014年5月23日,5.9
6630,十万个冷笑话电影版,2014年12月31日,6.2
6631,初音岛III,2013年1月5日,6.1
6632,石膏男孩,2016年1月8日,6.2
6633,新·最终痴汉电车,2004年8月25日,5.9
6634,冰川时代5：星际碰撞,2016年7月22日,6.0
6635,献给某飞行员的恋歌,2014年1月6日,6.1
6636,深夜！天才傻鹏,2018年7月10日,5.9
6637,小木乃伊到我家,2018年1月11日,6.2
6638,鲨鱼故事,2004-10-01,5.7
6639,青春歌舞伎,2017年4月6日,6.0
6640,疾走王子 Alternative,2016年1月5日,6.1
6641,那年那兔那些事儿 第二季,2015年10月9日,6.1
6642,必殺痴漢人,2008年9月12日,5.7
6643,莉安传说,1986年7月14日,5.6
6644,キメ恋！高嶺の華と幼なじみがキマった理由,2017年10月6日,6.1
6645,死神 被封印的狂乱之剑,2005年9月24日,5.9
6646,学园姐妹,2008年8月1日,5.9
6647,恋まぐわい ～忘却の妖狐～,2014年12月26日,6.1
6648,美男高校地球防卫部 HAPPY KISS！,2018年4月8日,5.6
6649,妹汁,2003年11月25日,6.0
6650,淫夢～生贄の宴～,2000年1月21日,5.6
6651,先破处后NTR,2013年4月5日,6.1
6652,独眼巨人少女斎枫～,2013年3月12日,6.0
6653,不正经的魔术讲师与禁忌教典,2017年4月4日,6.2
6654,装甲骑兵 探寻者,2010年12月4日,5.5
6655,斗罗大陆 第四季 海神岛,2020年11月21日,5.9
6656,新撰组镇魂歌 二分之一,2017年1月9日,5.5
6657,人心遊戯,2001年5月21日,5.4
6658,罪亭冠云 罪恶王冠 四格剧场,2012年1月25日,5.8
6659,洗浴服务！～我和那家伙在女浴池！？～,2019年4月7日,6.1
6660,美少女战士Crystal,2014年7月5日,6.1
6661,掉线神域,2012年10月24日,6.0
6662,熊出没·狂野大陆,2021年2月12日,5.5
6663,幕末义人传 浪漫,2013年1月7日,5.9
6664,魔法加南 SP,2002年8月25日,5.5
6665,时间旅行少女～真理、和花与8名科学家～,2016年7月9日,6.1
6666,偶像大师 SideM 事出有因Mini!,2018年10月9日,5.7
6667,柔软三国志 突刺!吕布子,2007年12月26日,5.5
6668,当男孩遇到后宫,2014年10月31日,6.0
6669,姉汁2 THE ANIMATION～白川三姉妹におまかせ～,2010年11月26日,6.1
6670,毁灭世界的六人,2008年7月7日,6.1
6671,一起洗澡吧,2010年12月24日,5.6
6672,BASTARD！！暗黑破坏神 第二季 地狱的镇魂歌篇,2023年7月31日,5.8
6673,活击 刀剑乱舞,2017年7月1日,6.1
6674,理想禁区,2017年10月10日,5.9
6675,下级生2～季花词集～,2006年3月24日,5.6
6676,WIZARD GIRL AMBITIOUS,2011年8月26日,6.0
6677,最弱的驯养师开启的捡垃圾的旅途。,2024年1月12日,6.2
6678,兔龟,2016年4月11日,6.1
6679,卡辛,1993年8月15日,5.5
6680,午夜之眼,1989年1月27日,5.9
6681,大叔与棉花糖,2016年1月7日,6.1
6682,恶魔之谜,2014年4月3日,6.2
6683,大失禁ヘレナ,2005年8月12日,5.7
6684,杀戮都市 2nd Stage,2004年8月26日,6.1
6685,怪物弹珠,2015-10-10,5.5
6686,战翼的希格德莉法,2020年10月3日,6.1
6687,拔头熊的美好世界,2013年10月8日,5.7
6688,雾谷伯爵家的六姐妹,2011年12月22日,6.1
6689,阴阳师·平安物语,2018年4月21日,6.0
6690,少女抚子恋爱手册,2012-01-26,5.3
6691,大图书馆的牧羊人,2014年10月8日,6.2
6692,萌单,2007年7月8日,6.1
6693,女仆教育。－没落贵族 瑠璃川椿－ THE ANIMATION,2023年5月26日,6.1
6694,神曲奏界Polyphonica crimson S,2009年4月4日,6.1
6695,双子ノ母性本能,2005年5月25日,6.0
6696,约定,2020年10月23日,5.5
6697,哥斯拉 怪兽行星,2017年11月17日,6.1
6698,法外制裁者 OAD,2012年12月17日,5.8
6699,欢迎来到实力至上主义的教室,2017年7月12日,6.2
6700,秘汤巡游 隐汤,2010年12月3日,6.0
6701,剧场版 妖精的尾巴 龙泣,2017年5月6日,6.0
6702,BLACK GATE 姦淫の学園,2004年7月25日,5.8
6703,靠你啦！战神系统,2022年7月27日,5.9
6704,剧场版 精灵宝可梦 超级愿望 比克提尼与白英雄 莱希拉姆,2011年7月16日,6.1
6705,おね→ショタ←おね THE ANIMATION,2020年11月27日,6.0
6706,彷徨う淫らなルナティクス,2009年1月30日,5.8
6707,锁链战记～赫克瑟塔斯之光～ 第2章,2017年1月14日,5.8
6708,事与愿违的不死冒险者,2024年1月8日,6.1
6709,館～官能奇譚～,2014年11月28日,6.0
6710,兄弟战争OVA,2014-12-19,5.9
6711,夕阳染红的街道 Hardcore,2009年6月26日,6.1
6712,圣斗士星矢 神与神的激战,1988年3月12日,5.8
6713,悠久持有者！OAD,2017年9月8日,6.0
6714,银发的阿基多,2006-01-07,6.0
6715,轮回七次的反派大小姐，在前敌国享受随心所欲的新婚生活,2024年1月7日,6.1
6716,巨乳精灵母娘催眠,2022年1月28日,6.1
6717,圣斗士星矢 最终圣战的战士们,1989年3月18日,5.8
6718,Re：创世主们,2017年4月8日,6.2
6719,新妹魔王的契约者 OAD,2015年6月22日,6.1
6720,熊出没·奇幻空间,2017年1月28日,5.8
6721,黑白小姐 「经纪人」,2014年9月24日,6.0
6722,转生成为魔剑,2022年10月5日,6.1
6723,怪兽娘～奥特怪兽拟人化计划～,2016年9月27日,6.0
6724,机动战士高达SEED FREEDOM,2024年1月26日,6.1
6725,洲崎西 THE ANIMATION,2015年7月8日,6.1
6726,令人在意的室友,2005年9月25日,5.8
6727,鹿王 尤娜与约定之旅,2022年2月4日,6.0
6728,艾斯卡与罗吉的工作室～黄昏之空的炼金术士～,2014年4月10日,6.1
6729,憨八龟的故事之我来自他星,2006年,5.9
6730,カンブリアン,2005年11月25日,5.6
6731,催眠学園,2008年8月8日,5.9
6732,从零开始的魔法书,2017年4月10日,6.2
6733,Floating Material,2011年2月25日,6.0
6734,学園3～華麗なる悦辱～ THE ANIMATION,2011年3月18日,6.0
6735,剧场版 精灵宝可梦 超级愿望 比克提尼与黑英雄 捷克罗姆,2011年7月16日,6.1
6736,姦染3 首都崩壊,2010年9月24日,6.0
6737,为什么老师会在这里！？,2019年4月7日,6.1
6738,幻影少年,2008年4月7日,6.0
6739,可携式机场,2004年5月29日,5.7
6740,圣剑锻造师,2009年10月3日,6.1
6741,少年歌行 海外仙山篇,2023年10月25日,5.5
6742,花园,2013年4月26日,6.0
6743,放荡的家庭教师NTR报告～淫乱巨乳母女双飞～,2020年5月29日,6.0
6744,斗神都市II,1997年3月5日,5.5
6745,淫欲特急ゼツリンオー,2007年8月31日,5.3
6746,OPPAI ライフ,2008年10月10日,5.8
6747,1LDK＋JK 突然间展开同居？极度贴近！？初体验！！？,2023年7月7日,5.9
6748,天才王子的赤字国家振兴术 小剧场,2021年8月12日,5.8
6749,麻衣的魔法和家庭日,2011年2月20日,5.5
6750,枪械少女,2012年7月4日,6.1
6751,我的幸福婚姻,2023年7月5日,6.1
6752,BAO,2018年6月15日,5.9
6753,枪神 斯坦比特,2023年1月7日,6.1
6754,Mi・da・ra,2002年1月25日,5.7
6755,管家后宫学园,2010年1月5日,6.1
6756,孕ませ屋 THE ANIMATION,2024年03月22日,5.5
6757,超级弹丸论破2.5 狛枝凪斗与世界的破坏者,2017年1月12日,6.1
6758,南镰仓高校女子自行车社,2017年1月6日,6.0
6759,火影忍者剧场版 大激突！幻之地底遗迹,2005年8月6日,6.1
6760,地下幻灯剧画 少女椿,1992年5月2日,6.0
6761,甲铁城的卡巴内利 总集篇 后篇 燃烧的生命,2017年1月7日,5.9
6762,女皇之刃 叛乱,2012年4月3日,6.1
6763,欲望学院 零,2010年1月29日,6.0
6764,电影 光之美少女 Super Stars！,2018年3月17日,5.7
6765,快盗天使BREAK,2017年4月7日,5.8
6766,宇宙来的吸血鬼,1996年7月31日,5.5
6767,斗破苍穹 年番2,2023年7月16日,5.9
6768,小酒馆Basue,2024年1月12日,6.1
6769,欲情火箭筒,2013年10月25日,6.0
6770,兄妹のジョウシキ,2013-04-28,5.3
6771,我是娇小魅魔的忠实仆人,2022年8月5日,6.0
6772,女孩子真的也很色喔,2013年11月22日,6.0
6773,魔界王子,2013年7月7日,6.1
6774,偶像大师 XENOGLOSSIA,2007年4月2日,6.1
6775,邪神与厨二病少女 X丨豆动画～北海道篇～,2022年4月6日,5.7
6776,东京喰种 PINTO,2015年12月25日,6.1
6777,el,2001年4月25日,5.7
6778,奶油柠檬 第一部分 媚・妹・Baby,1984年8月11日,5.8
6779,罪恶王冠 失落的圣诞节 an episode of port town,2012年7月26日,6.1
6780,杖与剑的魔剑谭,2024年7月7日,6.1
6781,神偷奶爸3,2017年6月30日,6.1
6782,表里不一的优等生绫香,2020年10月30日,6.0
6783,听说你们要结婚！？,2024年10月3日,6.1
6784,间谍教室 第二季,2023年7月13日,6.1
6785,诱惑,2003年7月25日,5.9
6786,彼时彼女,2018年10月6日,5.9
6787,伍六七之暗影宿命,2023年1月18日,6.1
6788,我不知道的妻子的面貌,2010年1月29日,5.9
6789,绯色的欠片 第二章,2012年9月30日,5.8
6790,魔法女巫学院～我和老师的魔法课程～,2007年6月22日,5.7
6791,老夫老妻重返青春,2024年4月7日,6.1
6792,超级龙珠英雄BIGBANG MISSION,2020年3月5日,5.5
6793,IS〈无限斯特拉托斯〉,2011年1月6日,6.1
6794,DARLING in the FRANXX,2018年1月13日,6.2
6795,双月之城,2016年3月30日,5.3
6796,「无能的奈奈」迷你动画,2020年10月9日,5.6
6797,乃木坂春香的秘密,2008年7月10日,6.1
6798,恋姬无双,2008年7月8日,6.1
6799,座敷童子榻榻米酱,2020年4月10日,5.9
6800,BRAVE10～真田十勇士～,2012年1月7日,6.1
6801,这个医师超麻烦,2022年4月10日,6.1
6802,麗辱の館,2010年1月15日,5.6
6803,涩谷保卫战,2019年1月9日,6.1
6804,胁迫 ～没有终结的明日～ THE ANIMATION,1999年12月17日,5.7
6805,翼神传说 间奏曲「她与她自己」,2003年8月7日,5.8
6806,女子棍球社！,2019年9月6日,6.0
6807,血色苍穹,2017年8月18日,5.4
6808,结城友奈是勇者 啾噜！,2021年4月9日,6.0
6809,偶像女友堕落NTR,2024年8月30日,5.9
6810,约会大作战 赤黑新章：虚或实,2020年8月14日,6.1
6811,流★星LENS,2012年3月18日,5.5
6812,炎の孕ませおっぱい★エロアプリ学園 THE ANIMATION,2017年8月25日,6.0
6813,冥刻學園 受胎編,2017年4月28日,6.0
6814,喧哗番长 乙女 Girl Beats Boys,2017年4月12日,5.8
6815,模型战士高达模型制作家 起始G,2010年8月15日,6.0
6816,锁链战记～赫克瑟塔斯之光～ 第3章,2017-02-11,5.8
6817,刀剑神域 爱丽丝篇 异界战争,2019年10月12日,6.1
6818,妹ビッチに搾られたい,2017年10月6日,6.0
6819,火影忍者疾风传 剧场版 血狱,2011年7月30日,6.1
6820,世界顶尖的暗杀者转生为异世界贵族,2021年10月6日,6.1
6821,小牛向前冲,2009年8月26日,5.6
6822,恩星与魔法平板 ~另一位午睡公主~,2017年3月10日,5.3
6823,百舌鳥ノ贄,2003年5月30日,5.3
6824,只要可爱即使是变态你也会喜欢我吧？,2019年7月8日,6.1
6825,ONE～辉之季节～ True Stories,2003年11月21日,6.0
6826,爱之钥 THE ANIMATION,2019年4月26日,5.9
6827,星际飚车王,2008年,5.2
6828,骑士&魔法,2017年7月2日,6.1
6829,名侦探柯南 沉默的15分钟,2011年4月16日,6.1
6830,情热传说 the X 第二季,2017年1月8日,6.1
6831,偶像活动Planet！,2021年1月10日,5.2
6832,可露希尔的秘密档案,2021年4月25日,5.7
6833,圣痕炼金士OAD 女帝的肖像,2010年10月20日,6.0
6834,我立于百万生命之上 第二季,2021年7月9日,6.1
6835,独占,2002年3月8日,5.4
6836,剧场版 黑子的篮球 终极一战,2017年3月18日,6.1
6837,ふたりの兄嫁,2006年6月25日,5.7
6838,七色星露,2007年7月2日,6.0
6839,熊出没·伴我“熊芯”,2023年1月22日,5.7
6840,伍六七之记忆碎片,2024年10月2日,6.1
6841,天然恋色アルコール,2014年5月30日,5.9
6842,山姫の花 -真穂-,2011年4月15日,5.8
6843,鸽子血,2003年11月28日,5.9
6844,爆乳メイド狩り,2009年4月24日,5.6
6845,姐姐的妄想日记OAD,2014年9月18日,6.0
6846,怪异与少女与神隐,2024年4月10日,6.1
6847,乐天巧克力卡塔布拉,2024年1月22日,5.9
6848,怪兽8号,2024年4月13日,6.1
6849,女神异闻录5 Stars and Ours,2019年3月23日,6.0
6850,人工少女,2009年2月13日,5.8
6851,巴鲁迪斯 缇娅的光辉,1988年5月25日,5.7
6852,女神咖啡厅 第二季,2024年7月4日,6.1
6853,JKビッチに搾られたい,2016年8月19日,6.0
6854,CHRONICLE「君のいる場所」,2017年9月26日,5.3
6855,舰队Collection 剧场版,2016年11月26日,6.1
6856,命运九重奏,2016年1月7日,6.0
6857,妖神记 第二季,2018年1月6日,5.5
6858,黑暗边缘,1994年10月8日,5.4
6859,B-PROJECT～绝顶＊Emotion～,2019年1月11日,5.3
6860,魔法护士小麦R,2016年1月9日,6.0
6861,グリーン・アイズ -姉キュン！より- THE ANIMATION,2017年2月3日,6.0
6862,欢迎光临! 水龙敬乐园,2017年8月25日,6.0
6863,レイZERO,2010年7月2日,5.7
6864,美妙射击部,2019年10月13日,6.0
6865,元龙,2020年7月11日,6.1
6866,剧场版 Free!-the Final Stroke- 前篇,2021年9月17日,5.8
6867,春原庄的管理人,2018年7月5日,6.1
6868,终结者Zero,2024年8月29日,5.5
6869,革命机Valvrave 第二季,2013年10月10日,6.1
6870,哥布林杀手 第二季,2023年10月6日,6.1
6871,果冻三剑客,2011年,5.3
6872,姫様限定！,2012年5月25日,6.0
6873,搞姬日常,2014年7月7日,6.1
6874,伊藤润二惊选集,2018年1月5日,6.1
6875,幼なじみと同級生 愛情≦悦楽,2008年7月25日,5.6
6876,数码宝贝大冒险：最后的进化·羁绊,2020年2月21日,6.1
6877,乃木坂春香的秘密 purezza♪,2009年10月5日,6.1
6878,少交女 THE ANIMATION,2011年10月28日,5.9
6879,巴啦啦小魔仙之彩虹心石,2011年3月26日,5.4
6880,剧场版 七大罪 被光诅咒的众人,2021年7月2日,5.9
6881,妖怪旅馆营业中,2018年4月2日,5.9
6882,猜谜王,2017年7月4日,6.0
6883,Sacred Seven 银月之翼,2012年1月7日,5.8
6884,大哥哥…你一个人吗？,2024年11月29日,5.2
6885,Shocking Pink!,2011年6月24日,5.8
6886,Reunion,2011年6月24日,6.0
6887,剧场版 约会大作战 万由里裁决,2015年8月22日,6.1
6888,永恒传说,2001年1月8日,5.5
6889,鬼泣,2007年6月14日,6.1
6890,宇崎学妹想要玩！,2020年7月10日,6.1
6891,进击的巨人 关西腔版,2015年12月16日,5.5
6892,异世界药局,2022年7月10日,6.1
6893,能继续奔跑下去真是太好了。,2018年10月8日,5.9
6894,毛茸茸大正电动娘ARISA,2005年5月27日,5.7
6895,极乐院女子高寮物语,2012年1月16日,6.0
6896,天气女郎,1995年6月1日,5.3
6897,皆中！Part1,2010年7月16日,5.7
6898,TRINITY SEVEN 七人魔法使 OAD,2015-03-25,6.0
6899,TOKKO 特公,2006年4月16日,5.4
6900,小小世界,2022年1月13日,5.9
6901,大头儿子和小头爸爸,1995年,6.1
6902,小市民系列,2024年7月6日,6.1
6903,人生,2014年7月6日,6.1
6904,强袭魔女 OVA,2007年1月1日,6.0
6905,色彩缤纷忍者画卷,2016年3月19日,5.4
6906,True Blue 外传,2005年12月23日,5.9
6907,高达G之复国运动 FROM THE PAST TO THE FUTURE,2015年7月16日,5.8
6908,幼女社长,2021年1月1日,6.0
6909,牙斗,2018年1月12日,6.0
6910,七大罪 怨嗟的爱丁堡 后篇,2023年8月8日,5.3
6911,女狼狂濡,2003年8月27日,5.5
6912,さくらママと太郎ちゃん,2017-04-02,5.4
6913,女生万岁 second season,2005年1月27日,5.9
6914,少女＊领域,2017年9月29日,6.0
6915,圣徒会长光,2010年4月30日,5.8
6916,愛姉妹・蕾…汚してください THE ANIMATION,2004年6月25日,5.7
6917,你是主人我是仆,2008年1月6日,6.1
6918,せいこう！ 〜幼なじみは照れくさそうに嘘をつく〜,2013年9月20日,5.8
6919,真实工口游戏2,2021年2月26日,5.9
6920,香蕉喵,2016年7月4日,5.8
6921,开心宝贝,2010年7月2日,6.0
6922,我的狐仙女友,2008年4月5日,6.1
6923,王室教师海涅,2017年4月4日,6.0
6924,关于我转生变成史莱姆这档事 第二季,2021年1月12日,6.1
6925,高潮股长,2023年3月31日,5.8
6926,IS OVA 渴望热恋的六重奏,2011年12月7日,6.1
6927,気に入った膣にいきなり中出しOKなリゾート島,2017年9月20日,5.8
6928,处刑少女的生存之道,2022年4月1日,6.1
6929,特工次世代 序幕,2007年9月7日,5.4
6930,遥远的世界,1999年2月1日,6.0
6931,剧场版 转生成为了只有乙女游戏破灭Flag的邪恶大小姐...,2023年12月8日,6.0
6932,R-15 R15少年漂流记,2011年12月14日,6.0
6933,迪阿姆帝国物语～从断头台开始的，公主转生逆转传～,2023年10月7日,6.1
6934,臭作SE-X FILE,2001年3月30日,5.2
6935,ガキにもどって犯りなおしっ!!!,2019年1月18日,5.9
6936,相约七月祭,2018年8月3日,5.6
6937,光年正传,2022年6月17日,5.2
6938,若能与你共乘海浪之上,2019年6月21日,6.1
6939,剧场版 精灵宝可梦 超级愿望 神速的盖诺赛克特 超梦觉醒,2013年7月13日,6.0
6940,一起来H吧,2009年12月10日,5.8
6941,最终幻想：灵魂深处,2001年7月11日,6.0
6942,女武神驱动 美人鱼,2015年10月10日,6.1
6943,海岬的迷途之家,2021年8月27日,5.9
6944,Code:Realize ～创世的姬君～,2017年10月7日,5.9
6945,炎の孕ませ同級生,2008年12月25日,5.9
6946,勇者赫鲁库,2023年7月11日,6.1
6947,扶桑花之舞,2021年12月3日,5.6
6948,特別病棟,2007年11月25日,5.8
6949,恐龙宝贝之龙神勇士,2009年,5.5
6950,午睡公主～我不为人知的故事～,2017年3月18日,6.0
6951,淫妖虫 蚀 凌触岛退魔录,2008年4月25日,5.8
6952,遥远时空中3 无尽的命运,2010年1月3日,5.6
6953,舞兵器舞乱伎 星之巨人,2016年10月1日,6.0
6954,黑色五叶草 OAD,2017年5月2日,5.7
6955,黑塔利亚 World★Stars,2021年4月1日,5.8
6956,SD高达三国传,2010年4月3日,6.0
6957,琥珀色的猎人,2020年7月31日,5.9
6958,小镇的陷阱～白浊玷污的肢体～,2010年2月26日,6.0
6959,プリーズ・○○○・ミー！,2012年4月27日,6.0
6960,没有黄段子存在的无聊世界,2015年7月4日,6.1
6961,一骑当千,2003年7月30日,6.0
6962,虚构推理 迷你动画,2019年11月15日,5.9
6963,幻影,2004年2月27日,5.8
6964,尸体派对 Tortured Souls,2013年7月24日,6.1
6965,德玛娜说少女,2001年,5.7
6966,刀使巫女 刻印一闪的灯火 OVA,2021年2月24日,5.8
6967,偶像选拔,2021年10月1日,6.0
6968,东月西阳,2004年6月30日,5.7
6969,温泉巡礼,2012年11月28日,5.8
6970,华丽一族,2012年12月21日,5.6
6971,BLOOD-C The Last Dark,2012年6月2日,6.1
6972,羞中恥療室,2004年8月13日,5.2
6973,手机少女,2007年3月20日,5.6
6974,百万吨级武藏,2021年10月1日,5.8
6975,哆啦A梦：大雄与天空的理想乡,2023年3月3日,6.0
6976,我☆能行,2010年6月25日,6.0
6977,Wanna. ～SpartanSex Spermax!!!～,2013年2月22日,5.9
6978,名侦探柯南 殷红的恋歌,2017年4月15日,6.1
6979,死灵编码 世界操纵者,2013年12月19日,5.6
6980,其实我是,2015年7月6日,6.0
6981,.hack//根源,2006年4月5日,5.9
6982,pop子和pipi美的日常 TV特番,2019年4月1日,6.0
6983,大怪兽加美拉：重生,2023年9月7日,5.5
6984,异修罗,2024年1月3日,6.1
6985,失忆症,2013年1月7日,6.0
6986,女神异闻录5,2018年4月7日,6.1
6987,腐男子高校生活,2016年7月5日,6.0
6988,IMMORAL,2005年4月29日,5.7
6989,新神榜：哪吒重生,2021年2月12日,6.0
6990,笑颜,2003年4月1日,5.9
6991,ANGELIUM,2004年9月25日,5.5
6992,雄兵连之天河战役,2017年6月1日,5.7
6993,鬼斩,2016年4月6日,6.0
6994,姫騎士アンジェリカ,2008年1月25日,5.8
6995,哆啦A梦：大雄的宇宙英雄记,2015年3月7日,5.9
6996,魔女与野兽,2024年1月11日,6.0
6997,ROAD TO YOU～通向你的道路～,2017年10月11日,5.6
6998,虽然是笨蛋但是特别擅长啃肉棒的小千,2017年6月30日,5.9
6999,星愿,2023年11月22日,5.3
7000,鬼父2,2010年10月29日,6.0
7001,碧蓝航线 女王号令,2023年7月27日,5.9
7002,厳格クールな先生がアヘボテオチ!,2015年6月26日,5.9
7003,鬼裤衩,2022年4月11日,6.0
7004,众星齐聚,2023年1月7日,5.8
7005,漫画少女,2013年1月2日,6.0
7006,寝取られファイター ヤリっちんぐ！,2010年7月16日,5.8
7007,黑姬 桎梏之馆,2002年5月31日,5.9
7008,淫妖虫 悦 怪乐变化退魔录,2011年1月21日,5.8
7009,哥哥，早上起床之前都要抱紧我哦！,2020年3月6日,6.0
7010,当不成勇者的我，只好认真找工作了。 OAD,2014年3月6日,6.0
7011,催眠術ZERO,2013年5月17日,5.8
7012,魔法科高校的劣等生 来访者篇,2020年10月3日,6.1
7013,优遇接待 欢迎来到极乐的孤岛,2004年7月25日,5.3
7014,富豪刑事 Balance:UNLIMITED,2020年4月9日,6.1
7015,人妻交姦日記,2009年7月10日,5.8
7016,龙蛇演义,2022年1月28日,5.4
7017,魔物娘的医生,2020年7月12日,6.1
7018,身为女主角 讨厌的女主角与秘密的工作,2022年4月7日,6.0
7019,斗罗大陆 第三季 再聚首,2019年11月23日,5.9
7020,为了女儿，我说不定连魔王都能干掉。,2019年7月4日,6.0
7021,喜羊羊与灰太狼之兔年顶呱呱,2011年1月21日,6.0
7022,烟囱小镇的普佩尔,2020年12月25日,5.7
7023,初夏,2006年10月27日,5.6
7024,火星异种,2014年9月26日,6.0
7025,跳跳羊,2004年11月5日,5.2
7026,等待神的纱奈,2019年2月22日,5.9
7027,政宗君的复仇 OAD,2018年7月27日,6.0
7028,元素猎人,2009年7月4日,5.5
7029,噬魂师NOT！,2014年4月8日,6.0
7030,百花缭乱 SAMURAI AFTER,2015年1月23日,5.8
7031,ちょいすじ,2007年6月22日,5.3
7032,TSF物语,2011年11月25日,6.0
7033,宫河家的空腹,2013年4月29日,6.0
7034,超级骗子,2021年11月25日,5.9
7035,弒神者！～不顺从之神与弑神的魔王～,2012年7月6日,6.1
7036,魔法少女特殊战明日香,2019年1月11日,6.0
7037,万能蔬菜卜卜侠,2011年3月5日,5.8
7038,学园默示录 番外篇,2011年4月26日,6.1
7039,搾精病栋 THE ANIMATION,2021年4月30日,6.0
7040,剧场版 CLANNAD,2007年9月15日,6.1
7041,椎葉さんのウラの顔 with イモートリップ,2014年2月28日,5.8
7042,天使的3P!,2017年7月10日,6.1
7043,灵契,2016年6月21日,5.8
7044,堕楽,2000年9月15日,5.2
7045,四圣兽 ～圣兽降临篇～,2003年5月8日,5.3
7046,樱花树下的时间胶囊,2014-08-29,5.4
7047,突击莉莉 BOUQUET,2020年10月1日,6.1
7048,这如果叫作爱情 感觉会很恶心,2021年4月5日,6.0
7049,鱼,2012年2月15日,6.0
7050,Muv-Luv Alternative Total Eclipse,2012年7月1日,6.0
7051,关于我转生变成史莱姆这档事 第二季 第2部分,2021年7月6日,6.1
7052,围棋少年2,2009年5月23日,5.8
7053,十万个冷笑话 第二季,2013年12月31日,6.0
7054,守护甜心！派对！,2009年10月3日,6.0
7055,神印王座,2022年4月28日,5.6
7056,面包带来和平！,2016年4月3日,6.0
7057,鬼父 Refresh,2015年8月14日,6.0
7058,拟态催眠,2011年1月14日,5.5
7059,クラスメイトのお母さん,2007年4月13日,5.5
7060,禁断の病棟 THE ANIMATION,2012年9月28日,5.9
7061,秋之回忆 OVA,2001年11月21日,5.7
7062,恶魔克星～色色的恶魔退治～,2015年9月25日,5.8
7063,与魅魔的同居生活,2020年8月28日,5.9
7064,神圣十月,2007年1月4日,5.7
7065,ネトラレヅマ ～礼子～,2012年8月17日,5.9
7066,奇奇颗颗历险记,2006年9月28日,5.4
7067,鲁邦三世 VS 猫眼三姐妹,2023年1月27日,5.5
7068,碧蓝幻想 第二季,2019年10月4日,6.0
7069,爆乳姐妹,2005年4月8日,5.4
7070,御神乐学园组曲,2015年4月6日,6.0
7071,丧服妻,2010年10月29日,5.7
7072,Love Live! Superstar!! 第三季,2024年10月6日,6.0
7073,一骑当千 Western Wolves,2019年1月3日,5.8
7074,超昂闪忍遥,2009年8月25日,5.9
7075,玻璃之花与崩坏的世界,2016年1月9日,6.0
7076,3Ping Lovers！☆欢迎来到一夫二妻的世界♪ THE ANIMATION,2015年5月22日,5.9
7077,RE-MAIN：少年与水球,2021年7月3日,5.9
7078,雪夜一夜物語,2004年3月18日,5.4
7079,ヌーディストビーチに修学旅行で!! THE ANIMATION,2016年5月27日,5.9
7080,一骑当千 Extravaganza Epoch,2014年12月21日,5.9
7081,游魂 -Kiss on my Deity-,2009年4月5日,6.0
7082,谎颜,2022年4月28日,5.3
7083,末日列车去哪里？迷你动画,2024年4月24日,5.6
7084,无限地带23 PART III,1989年9月28日,5.8
7085,我老婆是学生会长！ OAD,2016年1月27日,6.0
7086,人妻×人妻,2005年7月29日,5.6
7087,すぽコン！～SPORTS WEAR-COMPLEX～,2014年9月26日,5.9
7088,食梦者玛利,2011年1月6日,6.0
7089,赎罪的教室,2002年1月11日,5.1
7090,恶之女干部,2011年11月18日,5.9
7091,明日的与一,2009年1月8日,6.0
7092,いただきっ!セーエキ,2014年3月28日,5.9
7093,NEKOPARA OVA Extra 小猫之日的约定,2018年7月27日,6.0
7094,陪睡女友：紧紧抱着你,2018年9月28日,5.9
7095,巨乳大家族催眠,2017年12月1日,5.9
7096,艶欲～微熱～,2007年4月25日,5.6
7097,我，小怼,2021年7月2日,5.9
7098,人妻cosplay喫茶,2004年3月25日,5.7
7099,もう挟まずにはいられない ~星にお願いしたらこんなにおっきくなっちゃった!~,2014年2月28日,5.8
7100,ぱいずりチアリーダーVS搾乳応援団！,2014年7月18日,5.8
7101,武装少女,2017年4月5日,6.0
7102,世界尽头的圣骑士 铁锈之山的君王,2023年10月7日,5.9
7103,仙境传说,2004年4月6日,5.9
7104,学战都市 六芒星 第二季,2016年4月2日,6.0
7105,少女骑士物语,2013年10月6日,6.0
